record_id,aircraft_id,airport_id,wildlife_number_struck,wildlife_number_struck_actual,effect_indicated_damage,when_phase_of_flight,remains_of_wildlife_collected,remains_of_wildlife_sent_to_smithsonian,wildlife_size,conditions_sky,wildlife_species,pilot_warned_of_birds_or_wildlife,cost_total,feet_above_ground,number_of_people_injured,flightdate
310205,14384,3944,1.0,1,No damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,False,0,6500.0,0,2011-02-24T00:00:00
310209,14384,3920,1.0,1,No damage,Climb,True,False,Small,No Cloud,Pacific golden-plover,True,0,50.0,0,2011-02-25T00:00:00
310210,14384,3990,1.0,1,No damage,Climb,True,False,Small,Overcast,Horned lark,True,0,200.0,0,2011-02-25T00:00:00
310212,14384,4013,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2011-02-26T00:00:00
310305,14384,3924,1.0,1,Caused damage,Descent,False,False,Small,Some Cloud,Unknown bird - small,True,0,10000.0,0,2011-02-26T00:00:00
310144,14384,3920,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,20.0,0,2011-02-26T00:00:00
309975,14384,4102,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,False,0,80.0,0,2011-02-27T00:00:00
310145,14384,4393,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,True,0,0.0,0,2011-02-27T00:00:00
309978,14384,4174,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Blackbirds,False,0,100.0,0,2011-02-28T00:00:00
310225,14384,4654,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,250.0,0,2011-02-28T00:00:00
310226,14384,3951,1.0,1,No damage,Landing Roll,True,True,Small,No Cloud,Western meadowlark,False,0,0.0,0,2011-02-28T00:00:00
309980,14384,3941,1.0,1,Caused damage,Approach,False,False,Large,Some Cloud,Turkey vulture,False,0,1100.0,0,2011-02-28T00:00:00
310261,14384,4064,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,15.0,0,2011-03-01T00:00:00
310559,14384,3961,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,True,0,400.0,0,2011-03-01T00:00:00
310480,14384,4038,1.0,1,No damage,Take-off run,True,True,Small,No Cloud,American kestrel,False,0,0.0,0,2011-03-01T00:00:00
310558,14384,3944,1.0,1,No damage,Approach,False,False,Large,No Cloud,Unknown bird - large,True,0,800.0,0,2011-03-01T00:00:00
310566,14384,3922,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,3000.0,0,2011-03-02T00:00:00
310250,14384,3912,1.0,1,No damage,Take-off run,True,False,Small,No Cloud,Barn owl,False,0,0.0,0,2011-03-02T00:00:00
310568,14384,4028,1.0,1,No damage,Climb,True,False,Large,Some Cloud,Osprey,False,0,100.0,0,2011-03-03T00:00:00
310574,14384,4251,1.0,1,No damage,Landing Roll,False,False,Medium,No Cloud,Unknown bird - medium,True,0,0.0,0,2011-03-04T00:00:00
310578,14384,4043,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Ring-billed gull,True,0,0.0,0,2011-03-05T00:00:00
310582,14384,3981,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Unknown bird - small,False,0,0.0,0,2011-03-06T00:00:00
310580,14384,3906,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Unknown bird - small,True,0,0.0,0,2011-03-06T00:00:00
310590,14384,3953,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,300.0,0,2011-03-06T00:00:00
310585,14384,3946,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,American robin,False,0,0.0,0,2011-03-06T00:00:00
310583,14384,3939,1.0,1,No damage,Landing Roll,True,False,Medium,No Cloud,Red-tailed hawk,True,0,0.0,0,2011-03-06T00:00:00
310581,14384,3963,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,Short-eared owl,True,0,0.0,0,2011-03-06T00:00:00
310584,14384,3933,1.0,1,No damage,Take-off run,True,False,Small,No Cloud,Killdeer,True,0,0.0,0,2011-03-06T00:00:00
310589,14384,3990,1.0,1,No damage,Approach,True,True,Medium,Some Cloud,Northern pintail,True,0,800.0,0,2011-03-06T00:00:00
310594,14384,4030,1.0,1,Caused damage,Climb,True,True,Medium,Overcast,Red-tailed hawk,True,0,10.0,0,2011-03-07T00:00:00
310598,14384,4126,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,100,200.0,0,2011-03-08T00:00:00
310252,14384,3941,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,150.0,0,2011-03-08T00:00:00
310606,14384,3961,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,1000.0,0,2011-03-09T00:00:00
310258,14384,3930,1.0,1,No damage,Landing Roll,True,False,Large,No Cloud,White-tailed jackrabbit,False,0,0.0,0,2011-03-09T00:00:00
310257,14384,3993,1.0,1,No damage,Landing Roll,True,True,Medium,Some Cloud,Red-tailed hawk,True,0,0.0,0,2011-03-09T00:00:00
310605,14384,3961,1.0,1,No damage,Landing Roll,True,True,Small,No Cloud,Horned lark,True,0,0.0,0,2011-03-09T00:00:00
310609,14384,3993,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,True,0,1600.0,0,2011-03-10T00:00:00
310608,14384,3933,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Mourning dove,True,0,0.0,0,2011-03-10T00:00:00
310618,14384,3933,1.0,1,No damage,Approach,False,False,Small,No Cloud,Tree swallow,True,0,100.0,0,2011-03-11T00:00:00
310619,14384,4250,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,250,2300.0,0,2011-03-11T00:00:00
310613,14384,4730,1.0,1,No damage,Approach,True,False,Small,No Cloud,Unknown bird - small,True,0,200.0,0,2011-03-11T00:00:00
310616,14384,4003,1.0,1,No damage,Landing Roll,True,True,Small,No Cloud,Western meadowlark,True,0,0.0,0,2011-03-11T00:00:00
310622,14384,4153,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,800.0,0,2011-03-12T00:00:00
310625,14384,3968,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Mourning dove,True,100,0.0,0,2011-03-12T00:00:00
310621,14384,4071,1.0,1,No damage,Take-off run,True,True,Small,No Cloud,Sky lark,False,0,0.0,0,2011-03-12T00:00:00
310266,14384,3926,1.0,1,No damage,Climb,True,True,Medium,Some Cloud,Bufflehead,True,0,450.0,0,2011-03-12T00:00:00
310265,14384,4017,1.0,1,Caused damage,Approach,False,False,Medium,No Cloud,Ducks,False,0,1400.0,0,2011-03-12T00:00:00
310678,14384,4073,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,500.0,0,2011-03-13T00:00:00
310679,14384,3933,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,200.0,0,2011-03-13T00:00:00
310493,14384,3965,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,2000.0,0,2011-03-13T00:00:00
310627,14384,4200,1.0,1,No damage,Approach,True,False,Small,No Cloud,Hermit thrush,False,0,35.0,0,2011-03-13T00:00:00
310633,14384,3933,1.0,1,No damage,Climb,True,False,Small,No Cloud,Mourning dove,True,0,150.0,0,2011-03-13T00:00:00
310321,14384,4003,1.0,1,No damage,Approach,True,True,Medium,Overcast,American wigeon,True,0,1900.0,0,2011-03-13T00:00:00
310630,14384,3909,1.0,1,No damage,Approach,True,True,Small,No Cloud,American robin,False,0,1000.0,0,2011-03-13T00:00:00
310500,14384,4015,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Unknown bird - small,True,0,0.0,0,2011-03-14T00:00:00
310681,14384,3993,1.0,1,No damage,Take-off run,False,False,Medium,Some Cloud,Red-tailed hawk,True,0,0.0,0,2011-03-15T00:00:00
310280,14384,3948,1.0,1,No damage,Climb,True,True,Small,Overcast,Wilson's snipe,False,0,400.0,0,2011-03-15T00:00:00
310680,14384,4240,1.0,1,No damage,Approach,True,True,Small,Overcast,Western meadowlark,True,0,20.0,0,2011-03-15T00:00:00
310289,14384,3929,1.0,1,Caused damage,Climb,True,False,Large,Overcast,Canada goose,True,0,1000.0,0,2011-03-15T00:00:00
310270,14384,3951,1.0,1,Caused damage,Climb,True,True,Medium,Overcast,Western gull,False,1000000,400.0,0,2011-03-15T00:00:00
310311,14384,4849,1.0,1,Caused damage,Climb,True,False,Medium,Some Cloud,Unknown bird - medium,False,0,100.0,0,2011-03-16T00:00:00
310487,14384,4028,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1300.0,0,2011-03-16T00:00:00
310489,14384,4318,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2011-03-16T00:00:00
310486,14384,4007,1.0,1,No damage,Take-off run,False,False,Medium,No Cloud,Red-tailed hawk,True,0,0.0,0,2011-03-16T00:00:00
310488,14384,3924,1.0,1,No damage,Take-off run,True,False,Small,No Cloud,Mourning dove,True,0,0.0,0,2011-03-16T00:00:00
310275,14384,3924,1.0,1,Caused damage,Take-off run,True,True,Large,Some Cloud,Sandhill crane,True,0,0.0,0,2011-03-16T00:00:00
310309,14384,3968,1.0,1,Caused damage,Take-off run,True,True,Small,Some Cloud,American kestrel,True,0,0.0,0,2011-03-16T00:00:00
310278,14384,4242,1.0,1,Caused damage,Climb,True,True,Large,No Cloud,Canada goose,False,60000,800.0,0,2011-03-16T00:00:00
310532,14384,4081,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,100.0,0,2011-03-17T00:00:00
310692,14384,4009,1.0,1,No damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,3000.0,0,2011-03-17T00:00:00
310531,14384,3959,1.0,1,No damage,Approach,True,False,Small,Overcast,Unknown bird - small,False,0,200.0,0,2011-03-17T00:00:00
310533,14384,4003,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,Western meadowlark,True,0,0.0,0,2011-03-17T00:00:00
310699,14384,4004,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,True,0,500.0,0,2011-03-18T00:00:00
310702,14384,4076,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,1.0,0,2011-03-19T00:00:00
310700,14384,3949,1.0,1,No damage,Landing Roll,True,False,Small,Overcast,Barn owl,True,0,0.0,0,2011-03-19T00:00:00
310703,14384,3949,1.0,1,No damage,Landing Roll,True,False,Small,Overcast,Barn owl,True,0,0.0,0,2011-03-19T00:00:00
310701,14384,4123,1.0,1,Caused damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,2000.0,0,2011-03-19T00:00:00
310704,14384,4018,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,3500.0,0,2011-03-20T00:00:00
310709,14384,4194,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,1000.0,0,2011-03-20T00:00:00
310710,14384,3998,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2011-03-20T00:00:00
310312,14384,4003,1.0,1,No damage,Climb,True,False,Medium,Overcast,California gull,True,0,10.0,0,2011-03-20T00:00:00
310706,14384,4004,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,Horned lark,True,0,0.0,0,2011-03-20T00:00:00
310707,14384,4039,1.0,1,No damage,Take-off run,True,True,Medium,Overcast,California gull,True,0,0.0,0,2011-03-20T00:00:00
310830,14384,3995,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,True,0,37.0,0,2011-03-21T00:00:00
310714,14384,3915,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,False,0,1000.0,0,2011-03-21T00:00:00
311132,14384,3935,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1200.0,0,2011-03-21T00:00:00
310888,14384,4555,1.0,1,No damage,Landing Roll,False,False,Large,Some Cloud,Coyote,False,0,0.0,0,2011-03-22T00:00:00
310721,14384,3922,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2011-03-22T00:00:00
310722,14384,3905,1.0,1,No damage,Climb,True,False,Medium,Some Cloud,Herring gull,True,0,100.0,0,2011-03-22T00:00:00
310719,14384,4004,1.0,1,No damage,Approach,True,True,Medium,No Cloud,Lesser scaup,True,0,100.0,0,2011-03-22T00:00:00
310295,14384,4335,1.0,1,No damage,Approach,False,False,Large,Some Cloud,Canada goose,True,0,30.0,0,2011-03-23T00:00:00
310724,14384,3961,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,400.0,0,2011-03-23T00:00:00
310726,14384,3958,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,500.0,0,2011-03-23T00:00:00
310294,14384,3993,1.0,1,No damage,Landing Roll,True,False,Small,Overcast,Short-eared owl,True,0,0.0,0,2011-03-23T00:00:00
310296,14384,3937,1.0,1,No damage,Take-off run,True,True,Small,Overcast,White-tailed kite,False,0,0.0,0,2011-03-23T00:00:00
310290,14384,4004,1.0,1,No damage,Take-off run,True,False,Small,Overcast,Horned lark,True,0,0.0,0,2011-03-23T00:00:00
310730,14384,4405,1.0,1,No damage,Climb,True,False,Small,Some Cloud,American kestrel,False,0,20.0,0,2011-03-24T00:00:00
310727,14384,3981,1.0,1,No damage,Approach,True,False,Small,Overcast,Eastern meadowlark,False,0,50.0,0,2011-03-24T00:00:00
310282,14384,4004,1.0,1,Caused damage,Approach,True,True,Large,Some Cloud,Mute swan,True,0,100.0,0,2011-03-24T00:00:00
313424,14384,3911,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,150.0,0,2011-03-25T00:00:00
310737,14384,3933,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,200.0,0,2011-03-25T00:00:00
310736,14384,4007,1.0,1,No damage,Take-off run,True,False,Small,Overcast,Mew gull,True,0,0.0,0,2011-03-25T00:00:00
310732,14384,3933,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Tree swallow,True,0,0.0,0,2011-03-25T00:00:00
310297,14384,3920,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,Pacific golden-plover,True,0,0.0,0,2011-03-25T00:00:00
310731,14384,4013,1.0,1,No damage,Landing Roll,True,True,Small,No Cloud,American kestrel,True,0,0.0,0,2011-03-25T00:00:00
310741,14384,3933,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,800.0,0,2011-03-26T00:00:00
310744,14384,4017,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,2000.0,0,2011-03-26T00:00:00
310743,14384,3924,1.0,1,No damage,Approach,False,False,Large,Some Cloud,Unknown bird - large,True,0,1100.0,0,2011-03-26T00:00:00
310739,14384,3992,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Mourning dove,False,0,0.0,0,2011-03-26T00:00:00
310740,14384,4054,1.0,1,No damage,Approach,True,False,Small,Overcast,Barn swallow,True,0,5.0,0,2011-03-26T00:00:00
310754,14384,3933,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,100.0,0,2011-03-27T00:00:00
310300,14384,3958,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,200.0,0,2011-03-27T00:00:00
310747,14384,4013,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,2.0,0,2011-03-27T00:00:00
310753,14384,4250,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Unknown bird - small,True,0,0.0,0,2011-03-27T00:00:00
310752,14384,3933,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,75.0,0,2011-03-27T00:00:00
310750,14384,3905,1.0,1,No damage,Take-off run,True,False,Medium,Some Cloud,Ring-billed gull,True,0,0.0,0,2011-03-27T00:00:00
310746,14384,3924,1.0,1,No damage,Climb,True,False,Small,No Cloud,Tree swallow,True,0,200.0,0,2011-03-27T00:00:00
311131,14384,4435,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,50.0,0,2011-03-27T00:00:00
310756,14384,4235,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,150.0,0,2011-03-28T00:00:00
310760,14384,3965,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,100.0,0,2011-03-28T00:00:00
310768,14384,4076,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,150.0,0,2011-03-29T00:00:00
310764,14384,4009,1.0,1,No damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,2200.0,0,2011-03-29T00:00:00
310766,14384,4009,1.0,1,No damage,Landing Roll,True,False,Large,Some Cloud,Osprey,True,0,0.0,0,2011-03-29T00:00:00
310765,14384,3939,1.0,1,No damage,Take-off run,True,False,Medium,No Cloud,Red-tailed hawk,True,0,0.0,0,2011-03-29T00:00:00
310301,14384,4017,1.0,1,No damage,Climb,True,False,Small,Some Cloud,Northern rough-winged swallow,True,0,15.0,0,2011-03-29T00:00:00
310316,14384,3937,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2011-03-31T00:00:00
310303,14384,3906,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,American kestrel,True,0,0.0,0,2011-03-31T00:00:00
311231,14384,3933,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Tree swallow,True,0,0.0,0,2011-04-01T00:00:00
310900,14384,4462,1.0,1,No damage,Take-off run,True,False,Medium,Some Cloud,Gulls,False,0,0.0,0,2011-04-01T00:00:00
310898,14384,3937,1.0,1,No damage,Approach,True,True,Medium,No Cloud,California gull,False,0,200.0,0,2011-04-01T00:00:00
311265,14384,3990,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,California gull,True,0,0.0,0,2011-04-02T00:00:00
311266,14384,3953,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,2000.0,0,2011-04-02T00:00:00
310906,14384,4102,1.0,1,No damage,Take-off run,True,False,Small,No Cloud,Purple martin,True,0,0.0,0,2011-04-02T00:00:00
311268,14384,4054,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,American crow,True,0,200.0,0,2011-04-03T00:00:00
311235,14384,3915,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,True,200,500.0,0,2011-04-03T00:00:00
311239,14384,3941,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,500.0,0,2011-04-03T00:00:00
311240,14384,3911,1.0,1,No damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,False,0,10200.0,0,2011-04-03T00:00:00
310908,14384,4071,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Barn owl,True,0,0.0,0,2011-04-03T00:00:00
310911,14384,3911,1.0,1,No damage,Approach,False,False,Large,No Cloud,Hawks,False,0,6000.0,0,2011-04-04T00:00:00
315980,14384,4114,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Unknown bird - small,False,0,0.0,0,2011-04-04T00:00:00
310913,14384,4850,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Sparrows,False,0,500.0,0,2011-04-04T00:00:00
311247,14384,4004,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2011-04-04T00:00:00
310909,14384,3926,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,2500.0,0,2011-04-04T00:00:00
310910,14384,3905,1.0,1,No damage,Approach,True,True,Small,Overcast,Perching birds (y),True,0,1000.0,0,2011-04-04T00:00:00
311278,14384,3951,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Western meadowlark,False,0,0.0,0,2011-04-05T00:00:00
311283,14384,3933,1.0,1,No damage,Approach,True,False,Small,No Cloud,Unknown bird - small,False,0,800.0,0,2011-04-05T00:00:00
311279,14384,4004,1.0,1,No damage,Approach,True,True,Small,Some Cloud,Yellow-bellied sapsucker,True,0,3000.0,0,2011-04-05T00:00:00
311281,14384,4518,1.0,1,Caused damage,Approach,False,False,Large,Some Cloud,Canada goose,False,500,6.0,0,2011-04-05T00:00:00
311293,14384,4005,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,50.0,0,2011-04-06T00:00:00
311299,14384,3933,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,50.0,0,2011-04-06T00:00:00
311298,14384,3933,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,500.0,0,2011-04-06T00:00:00
310915,14384,4055,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2011-04-06T00:00:00
311289,14384,4073,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,2500.0,0,2011-04-06T00:00:00
311287,14384,4351,1.0,1,No damage,Landing Roll,True,False,Small,Overcast,Snow bunting,False,0,0.0,0,2011-04-06T00:00:00
311291,14384,3976,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,European starling,True,0,0.0,0,2011-04-06T00:00:00
310917,14384,3949,1.0,1,No damage,Take-off run,True,True,Medium,Overcast,California gull,True,0,0.0,0,2011-04-06T00:00:00
316190,14384,4851,1.0,1,Caused damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,4224,1000.0,0,2011-04-06T00:00:00
310916,14384,4471,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Red-tailed hawk,False,0,75.0,0,2011-04-06T00:00:00
311360,14384,4055,1.0,1,No damage,Descent,True,False,Small,No Cloud,Unknown bird - small,False,0,6700.0,0,2011-04-07T00:00:00
310920,14384,4852,1.0,1,No damage,Take-off run,False,False,Medium,Some Cloud,Ring-billed gull,False,0,0.0,0,2011-04-07T00:00:00
310923,14384,4405,1.0,1,No damage,Approach,True,False,Small,Some Cloud,Mourning dove,False,0,10.0,0,2011-04-08T00:00:00
311366,14384,4039,1.0,1,No damage,Take-off run,True,True,Large,Some Cloud,Turkey vulture,True,0,0.0,0,2011-04-08T00:00:00
310926,14384,4119,1.0,1,Caused damage,Descent,False,False,Large,No Cloud,Unknown bird - large,False,0,10000.0,0,2011-04-08T00:00:00
311361,14384,3915,1.0,1,Caused damage,Climb,False,False,Large,Overcast,Unknown bird - large,False,0,10.0,0,2011-04-08T00:00:00
311369,14384,3951,1.0,1,Caused damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,6800,2500.0,0,2011-04-08T00:00:00
311374,14384,4150,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,10.0,0,2011-04-09T00:00:00
310935,14384,4004,1.0,1,No damage,Approach,True,False,Medium,No Cloud,Brant,False,0,10.0,0,2011-04-09T00:00:00
311377,14384,4089,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,Horned lark,False,0,0.0,0,2011-04-09T00:00:00
310934,14384,3920,1.0,1,No damage,Climb,True,False,Small,Some Cloud,Nutmeg mannikin,True,0,20.0,0,2011-04-09T00:00:00
311378,14384,3968,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,Unknown bird - small,True,0,0.0,0,2011-04-09T00:00:00
310932,14384,4003,1.0,1,Caused damage,Climb,True,True,Medium,No Cloud,Red-tailed hawk,True,0,100.0,0,2011-04-09T00:00:00
311133,14384,4030,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Ring-billed gull,True,0,0.0,0,2011-04-09T00:00:00
311382,14384,4038,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2011-04-10T00:00:00
311202,14384,4106,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1200.0,0,2011-04-10T00:00:00
311383,14384,3936,1.0,1,No damage,Approach,True,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2011-04-10T00:00:00
311203,14384,4151,1.0,1,No damage,Take-off run,True,False,Medium,No Cloud,Black francolin,False,0,0.0,0,2011-04-10T00:00:00
311380,14384,3912,1.0,1,No damage,Landing Roll,True,False,Large,No Cloud,Coyote,True,0,0.0,0,2011-04-10T00:00:00
311446,14384,4155,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,4000.0,0,2011-04-11T00:00:00
311439,14384,3961,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2011-04-11T00:00:00
311432,14384,3968,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,American kestrel,True,0,0.0,0,2011-04-11T00:00:00
311434,14384,3947,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,Mourning dove,False,0,0.0,0,2011-04-11T00:00:00
310946,14384,3926,1.0,1,No damage,Climb,True,False,Small,Overcast,American kestrel,True,0,200.0,0,2011-04-11T00:00:00
311430,14384,3905,1.0,1,No damage,Approach,True,True,Small,Overcast,Hermit thrush,True,0,2200.0,0,2011-04-11T00:00:00
311450,14384,3915,1.0,1,No damage,Landing Roll,False,False,Medium,No Cloud,Unknown bird - medium,True,0,0.0,0,2011-04-12T00:00:00
311081,14384,4021,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,5000.0,0,2011-04-12T00:00:00
310954,14384,4167,1.0,1,No damage,Climb,False,False,Small,No Cloud,Killdeer,False,0,300.0,0,2011-04-13T00:00:00
311458,14384,4237,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2011-04-13T00:00:00
311462,14384,3961,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,1900.0,0,2011-04-13T00:00:00
310955,14384,3958,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,80,3500.0,0,2011-04-13T00:00:00
311498,14384,3968,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2011-04-14T00:00:00
311035,14384,4853,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Snow bunting,False,10000,0.0,0,2011-04-14T00:00:00
311496,14384,4018,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Killdeer,True,0,0.0,0,2011-04-14T00:00:00
311472,14384,4106,1.0,1,No damage,Take-off run,True,False,Small,No Cloud,American kestrel,True,0,0.0,0,2011-04-14T00:00:00
311494,14384,4073,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,Great-tailed grackle,True,0,0.0,0,2011-04-14T00:00:00
311471,14384,3990,1.0,1,No damage,Take-off run,True,False,Small,Overcast,Cliff swallow,True,0,0.0,0,2011-04-14T00:00:00
311034,14384,3979,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,50.0,0,2011-04-14T00:00:00
310957,14384,3934,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,30.0,0,2011-04-15T00:00:00
310958,14384,3944,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2011-04-15T00:00:00
311503,14384,4013,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,100.0,0,2011-04-15T00:00:00
311511,14384,3921,1.0,1,No damage,Climb,False,False,Large,No Cloud,Unknown bird - large,False,0,5500.0,0,2011-04-15T00:00:00
311505,14384,4015,1.0,1,No damage,Approach,True,False,Small,No Cloud,Unknown bird - small,False,0,2500.0,0,2011-04-15T00:00:00
